,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
1861,Skoda,Rapid,,2012,Manual,Diesel,"109,374 km",-,"4,20,000",karnataka
1862,Mercedes-Benz,New C-Class,,2015,Automatic,Diesel,"55,971 km",1st,"23,50,000",karnataka
1863,Hyundai,Accent,,2008,Manual,Petrol,"82,000 km",2nd,"2,35,000",karnataka
1864,Hyundai,Getz,,2007,Automatic,Diesel,"106,000 km",3rd,"1,40,000",karnataka
1865,Jaguar,XF,,2014,Automatic,Diesel,"60,000 km",3rd,"27,00,000",karnataka
1866,Honda,Civic,,2008,Automatic,Petrol,"56,000 km",2nd,"3,15,000",karnataka
1867,Maruti Suzuki,Swift,,2007,Manual,Diesel,"89,000 km",3rd,"2,70,000",karnataka
1868,Mahindra,REVAi,,2009,Automatic,Electric,"62,000 km",2nd,"2,50,000",karnataka
1869,Maruti Suzuki,Swift,,2015,Manual,Diesel,"72,000 km",2nd,"5,20,000",karnataka
1870,Mahindra,Xylo,,2014,Manual,Diesel,"72,000 km",2nd,"6,30,000",karnataka
1871,Mahindra,Xylo,,2012,Manual,Diesel,"88,000 km",1st,"4,80,000",karnataka
1872,Hyundai,i10,,2009,Manual,Petrol,"78,000 km",1st,"2,75,000",karnataka
1873,Maruti Suzuki,Swift,,2008,Manual,Diesel,"63,000 km",2nd,"2,75,000",karnataka
1874,Maruti Suzuki,Alto,,2006,Manual,Petrol,"80,000 km",2nd,"1,39,000",karnataka
1875,Maruti Suzuki,Omni,,2006,Manual,Petrol,"220,402 km",2nd,"1,30,000",karnataka
1876,Audi,A4,,2012,Automatic,Diesel,"890,000 km",1st,"9,10,000",karnataka
1877,Maruti Suzuki,Esteem,,1995,Manual,Petrol,"67,989 km",2nd,"75,000",karnataka
1878,Tata,Indigo Ecs,,2017,Manual,Diesel,"12,500 km",3rd,"1,80,000",karnataka
1879,Maruti Suzuki,Ritz,,2011,Manual,Petrol,"111,000 km",3rd,"2,40,000",karnataka
1880,Maruti Suzuki,Swift,,2021,Manual,Petrol,1 km,-,"6,77,712",karnataka
1881,Toyota,Fortuner,,2014,Manual,Diesel,"135,000 km",2nd,"16,75,000",karnataka
1882,Hyundai,Santro,,2001,Manual,Petrol,"90,000 km",3rd,"1,20,000",karnataka
1883,Hyundai,Xcent,,2014,Manual,Diesel,"60,000 km",1st,"5,25,000",karnataka
1884,Mahindra,Xylo,,2012,Manual,Diesel,"83,000 km",2nd,"4,85,000",karnataka
1885,Volvo,V40 Cross Country,,2015,Automatic,Diesel,"63,000 km",1st,"15,50,000",karnataka
1886,Tata,Nano,,2012,Manual,Petrol,"47,000 km",2nd,"1,25,000",karnataka
1887,Hyundai,Grand i10,,2016,Manual,Petrol,"33,000 km",2nd,"4,95,000",karnataka
1888,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
1889,Toyota,Fortuner,,2011,Manual,Diesel,"106,000 km",3rd,"12,75,000",karnataka
1890,Ford,Ikon,,2005,Manual,Petrol,"11,550 km",3rd,"1,00,000",karnataka
1891,Mercedes-Benz,GL-Class,,2015,Automatic,Diesel,"82,000 km",1st,"54,75,000",karnataka
1892,Mercedes-Benz,E-Class,,2014,Automatic,Diesel,"60,000 km",1st,"24,50,000",karnataka
1893,Honda,CR-V,,2009,Manual,Petrol,"85,000 km",2nd,"4,85,000",karnataka
1894,Ford,Fiesta Classic,,2013,Manual,Diesel,"143,000 km",2nd,"2,90,000",karnataka
1895,Datsun,GO,,2014,Manual,Petrol,"49,900 km",1st,"2,95,000",karnataka
1896,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
1897,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
1898,Tata,Indica V2,,2015,Manual,Diesel,"180,000 km",3rd,"1,35,000",karnataka
1899,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
1900,-,-,,-,-,-,-,-,-,karnataka
1901,Maruti Suzuki,Swift,,2012,Manual,Diesel,"118,000 km",2nd,"4,50,000",karnataka
1902,Honda,City,,2014,Manual,Diesel,"42,000 km",1st,"6,90,000",karnataka
1903,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
1904,Other Brands,Others,,2012,Manual,Diesel,"90,000 km",2nd,"80,000",karnataka
1905,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
1906,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
1907,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
1908,Mahindra,Others,,2014,Manual,Diesel,"130,000 km",1st,"1,30,000",karnataka
1909,Maruti Suzuki,800,,2004,Manual,Petrol,"85,000 km",3rd,"1,40,000",karnataka
1910,Maruti Suzuki,Wagon R Stingray,,2015,Manual,Petrol,"34,000 km",2nd,"4,35,000",karnataka
1911,Mahindra,XUV500,,2019,Manual,Diesel,"33,293 km",1st,"17,90,000",karnataka
1912,Maruti Suzuki,Swift,,2008,Manual,Petrol,"45,000 km",1st,"1,55,000",karnataka
1913,Toyota,Innova,,2013,Manual,Diesel,"122,000 km",1st,"10,00,000",karnataka
1914,Audi,Q3,,2018,Automatic,Diesel,"22,000 km",1st,"32,25,000",karnataka
1915,Honda,Jazz,,2016,Automatic,Petrol,"120,293 km",1st,"5,75,000",karnataka
1916,Mahindra,Others,,2018,Manual,Diesel,"89,500 km",1st,"6,00,000",karnataka
1917,Toyota,Innova,,2007,Manual,Diesel,"125,000 km",3rd,"4,95,000",karnataka
1918,Hyundai,Venue,,2020,Manual,Petrol,"28,000 km",1st,"15,000",karnataka
1919,Jaguar,XE,,2016,Automatic,Petrol,"80,000 km",1st,"24,50,000",karnataka
1920,Honda,Amaze,,2016,Manual,Petrol,"74,803 km",-,"5,15,000",karnataka
1921,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"56,000 km",1st,"5,50,000",karnataka
1922,Volkswagen,Vento,,2014,Manual,Petrol,"94,692 km",-,"4,65,000",karnataka
1923,Maruti Suzuki,Swift,,2014,Automatic,Diesel,"54,000 km",2nd,"4,80,000",karnataka
1924,Tata,Indica V2 Turbo,,2008,Manual,Diesel,"90,000 km",4th,"99,999",karnataka
1925,Tata,Indica V2,,2005,Manual,Diesel,"11,800 km",3rd,"70,000",karnataka
1926,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"160,000 km",3rd,"2,60,000",karnataka
1927,Renault,Duster,,2016,Automatic,Diesel,"60,000 km",1st,"8,95,000",karnataka
1928,Hyundai,i20,,2013,Manual,Petrol,"64,000 km",1st,"4,90,000",karnataka
1929,Toyota,Qualis,,2001,Manual,Diesel,"175,000 km",4+,"2,75,000",karnataka
1930,Tata,Nexon,,2019,Manual,Diesel,"36,000 km",1st,"8,50,000",karnataka
1931,Maruti Suzuki,Ertiga,,2013,Manual,Petrol,"75,000 km",1st,"5,75,000",karnataka
1932,Hyundai,i20,,2015,Manual,Petrol,"56,000 km",3rd,"5,75,000",karnataka
1933,Honda,City,,2015,Manual,Diesel,"72,000 km",1st,"6,45,000",karnataka
1934,Hyundai,i20,,2012,Manual,Petrol,"72,000 km",2nd,"4,55,000",karnataka
1935,Maruti Suzuki,Omni,,2009,Manual,LPG,"95,000 km",4th,"1,35,000",karnataka
1936,Maruti Suzuki,Alto 800,,2012,Manual,Petrol,"102,000 km",1st,"2,75,000",karnataka
1937,Toyota,Qualis,,2000,Manual,Diesel,"160,000 km",4th,"2,10,000",karnataka
1938,Maruti Suzuki,Ciaz S,,2015,Manual,Diesel,"63,000 km",2nd,"6,90,000",karnataka
1939,Maruti Suzuki,Swift Dzire Tour,,2017,Manual,Diesel,"107,300 km",1st,"3,15,000",karnataka
1940,Hyundai,Verna,,2008,Manual,Petrol,"69,000 km",2nd,"2,39,000",karnataka
1941,Maruti Suzuki,Wagon R,,2006,Manual,Petrol,"76,000 km",1st,"1,99,999",karnataka
1942,Hyundai,Accent,,2010,Manual,Petrol,"42,000 km",1st,"2,35,000",karnataka
1943,Honda,CR-V,,2007,Manual,Petrol,"122,000 km",1st,"4,75,000",karnataka
1944,Maruti Suzuki,Ertiga,,2016,Manual,Diesel,"96,000 km",1st,"8,20,000",karnataka
1945,Mahindra,XUV500,,2019,Manual,Diesel,"60,000 km",1st,"17,75,000",karnataka
1946,Hyundai,EON,,2017,Manual,Petrol,"27,000 km",2nd,"3,65,000",karnataka
1947,Hyundai,i10,,2008,Manual,Petrol,"65,000 km",2nd,"2,55,000",karnataka
1948,Maruti Suzuki,Omni,,2008,Manual,LPG,"156,000 km",4th,"1,25,000",karnataka
1949,Hyundai,EON,,2018,Manual,Petrol,"75,000 km",1st,"3,50,000",karnataka
1950,Mahindra,XUV500,,2012,Manual,Diesel,"108,000 km",3rd,"8,00,000",karnataka
1951,Chevrolet,Beat,,2011,Manual,Diesel,"90,000 km",3rd,"1,40,000",karnataka
1952,Maruti Suzuki,Vitara Brezza,,2019,Manual,Diesel,"20,000 km",1st,"10,20,000",karnataka
1953,Hyundai,Grand i10,,2014,Manual,Petrol,"61,000 km",2nd,"4,10,000",karnataka
1954,Hyundai,i10,,2009,Manual,Petrol,"44,850 km",2nd,"2,65,000",karnataka
1955,Volkswagen,Vento,,2012,Manual,Diesel,"139,000 km",2nd,"4,80,000",karnataka
1956,Tata,Indica E V2,,2006,Automatic,Diesel,"15,324 km",4+,"70,000",karnataka
1957,Volkswagen,Tiguan,,2019,Automatic,Diesel,"33,000 km",1st,"32,00,000",karnataka
1958,Toyota,Etios,,2019,Manual,Diesel,"66,035 km",1st,"6,00,000",karnataka
1959,Maruti Suzuki,Alto,,2012,Manual,Petrol,"49,000 km",1st,"2,75,000",karnataka
1960,Hyundai,Creta,,2021,Automatic,Petrol,"1,000 km",1st,"20,75,000",karnataka
1961,Tata,Tigor,,2018,Manual,Petrol,"20,395 km",1st,"5,90,000",karnataka
1962,-,-,,-,-,-,-,-,-,karnataka
1963,Toyota,Innova,,2014,Manual,Diesel,"162,000 km",2nd,"12,00,000",karnataka
1964,Hyundai,Grand i10,,2011,Automatic,Petrol,"63,000 km",2nd,"3,00,000",karnataka
1965,Maruti Suzuki,800,,1996,Manual,Petrol,"120,000 km",3rd,"32,000",karnataka
1966,Maruti Suzuki,Omni,,2014,Automatic,Petrol,"45,888 km",2nd,"70,000",karnataka
1967,Bajaj,RE60,,2000,Manual,LPG,"70,000 km",2nd,"65,000",karnataka
1968,-,-,,-,-,-,-,-,-,karnataka
1969,Tata,Others,,2007,Manual,Diesel,"100,000 km",3rd,"2,25,000",karnataka
1970,Mahindra,Quanto,,2013,Manual,Diesel,"99,000 km",1st,"3,45,000",karnataka
1971,Maruti Suzuki,Ertiga,,2018,Manual,Petrol,"31,834 km",1st,"7,50,000",karnataka
1972,Ford,Fiesta,,2009,Manual,Petrol,"125,000 km",3rd,"1,50,000",karnataka
1973,Hyundai,Verna,,2011,Manual,Diesel,"75,000 km",2nd,"4,00,000",karnataka
1974,Tata,Indigo Ecs,,2017,Manual,Diesel,"12,500 km",3rd,"1,80,000",karnataka
1975,Hyundai,Getz Prime,,2009,Manual,Petrol,"116,000 km",3rd,"1,48,000",karnataka
1976,Maruti Suzuki,Zen,,1999,Automatic,Petrol,"72,610 km",2nd,"50,000",karnataka
1977,Tata,Nano,,2012,Manual,Petrol,"85,000 km",4+,"85,000",karnataka
1978,Hyundai,Accent,,2008,Manual,Petrol,"82,000 km",2nd,"2,35,000",karnataka
1979,Other Brands,Others,,2012,Manual,Diesel,"90,000 km",2nd,"80,000",karnataka
1980,Hyundai,Grand i10,,2017,Manual,Petrol,"17,259 km",-,"5,30,000",karnataka
1981,Hyundai,EON,,2014,Manual,Petrol,75 km,1st,"3,35,000",karnataka
1982,BMW,X6,,2009,Automatic,Diesel,"64,000 km",1st,"26,00,000",karnataka
1983,Mahindra,Others,,2014,Manual,Diesel,"130,000 km",1st,"1,30,000",karnataka
1984,Maruti Suzuki,800,,2004,Manual,Petrol,"85,000 km",3rd,"1,40,000",karnataka
1985,Maruti Suzuki,Omni,,2010,Manual,Petrol,"61,000 km",1st,"1,72,000",karnataka
1986,Maruti Suzuki,Wagon R Stingray,,2015,Manual,Petrol,"34,000 km",2nd,"4,35,000",karnataka
1987,Mahindra,XUV500,,2019,Manual,Diesel,"33,293 km",1st,"17,90,000",karnataka
1988,Maruti Suzuki,Swift,,2008,Manual,Petrol,"45,000 km",1st,"1,55,000",karnataka
1989,Land Rover,Range Rover Evoque,,2017,Automatic,Diesel,"37,000 km",1st,"45,00,000",karnataka
1990,Hyundai,Grand i10,,2013,Manual,Petrol,"64,000 km",1st,"4,10,000",karnataka
1991,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"48,000 km",1st,"3,20,000",karnataka
1992,Tata,Indica V2,,2016,Manual,Diesel,"234,000 km",2nd,"95,000",karnataka
1993,Chevrolet,Optra Magnum,,2007,Manual,Diesel,"80,000 km",3rd,"2,25,000",karnataka
1994,Maruti Suzuki,Eeco,,2016,Manual,Petrol,"120,000 km",2nd,"2,90,000",karnataka
1995,Maruti Suzuki,Swift Dzire,,2010,Automatic,Diesel,"140,000 km",4+,"3,55,000",karnataka
1996,Tata,Indica V2,,2015,Manual,Diesel,"125,000 km",1st,"75,000",karnataka
1997,Mahindra,Thar,,1996,Manual,Diesel,"25,000 km",3rd,"4,00,000",karnataka
1998,Hyundai,Santro Xing,,2004,Manual,Petrol,"116,522 km",4th,"1,05,000",karnataka
1999,Hyundai,i10,,2010,Manual,Petrol,54 km,1st,"3,25,000",karnataka
2000,Renault,KWID,,2019,Manual,Petrol,"24,000 km",1st,"4,25,000",karnataka
2001,BMW,3 Series GT,,2015,Automatic,Diesel,"55,000 km",1st,"28,50,000",karnataka
2002,Tata,Harrier,,2019,Manual,Diesel,"61,000 km",1st,"16,50,000",karnataka
2003,Tata,Indigo XL,,2006,Manual,Diesel,"230,000 km",4+,"1,50,000",karnataka
2004,Datsun,GO,,2014,Manual,Petrol,"49,900 km",1st,"2,95,000",karnataka
2005,MG,Hector,,2020,Manual,Diesel,"8,667 km",1st,"20,75,000",karnataka
2006,Mahindra,Bolero,,2010,Manual,Diesel,"115,000 km",2nd,"4,30,000",karnataka
2007,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"85,000 km",1st,"7,50,000",karnataka
2008,Maruti Suzuki,Alto 800,,2020,Manual,Petrol,"15,000 km",1st,"3,95,000",karnataka
2009,Honda,Amaze,,2014,Manual,Petrol,"50,834 km",1st,"4,99,000",karnataka
2010,Tata,Tiago,,2020,Manual,Diesel,"23,000 km",1st,"5,80,000",karnataka
2011,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"86,000 km",2nd,"4,85,000",karnataka
2012,Maruti Suzuki,Swift,,2012,Manual,Petrol,"70,000 km",2nd,"4,45,000",karnataka
2013,Maruti Suzuki,Swift Dzire,,2016,Manual,Diesel,"102,000 km",1st,"2,95,000",karnataka
2014,Maruti Suzuki,Alto 800,,2013,Manual,Petrol,"42,869 km",2nd,"2,75,000",karnataka
2015,Ford,Ecosport,,2016,Manual,Petrol,"29,000 km",1st,"7,90,000",karnataka
2016,Maruti Suzuki,Swift,,2008,Manual,Petrol,"67,470 km",1st,"3,50,000",karnataka
2017,Maruti Suzuki,Swift,,2013,Manual,Diesel,"91,805 km",1st,"3,60,000",karnataka
2018,Hyundai,Elite i20,,2011,Manual,Diesel,"130,000 km",4+,"2,80,000",karnataka
2019,Mahindra,Scorpio,,2015,Manual,Diesel,"100,000 km",1st,"8,50,000",karnataka
2020,Hyundai,Grand i10,,2016,Manual,Petrol,"31,655 km",-,"4,69,000",karnataka
2021,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"33,287 km",-,"3,55,000",karnataka
2022,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"95,000 km",1st,"4,95,000",karnataka
2023,Honda,Amaze,,2014,Manual,Diesel,"121,000 km",2nd,"3,35,000",karnataka
2024,Toyota,Etios,,2013,Manual,Diesel,"164,117 km",1st,"5,25,000",karnataka
2025,Maruti Suzuki,Zen Estilo,,2012,Manual,Petrol,"46,300 km",1st,"2,98,998",karnataka
2026,Hyundai,i10,,2011,Automatic,Petrol,"74,000 km",1st,"3,75,000",karnataka
2027,Renault,Others,,2010,Manual,Diesel,"190,000 km",1st,"1,75,000",karnataka
2028,Maruti Suzuki,Zen,,2001,Manual,Petrol,"93,883 km",3rd,"90,000",karnataka
2029,Hyundai,Elite i20,,2018,Manual,Diesel,"46,000 km",1st,"7,00,000",karnataka
2030,Hyundai,i10,,2008,Manual,Petrol,"40,305 km",1st,"2,79,000",karnataka
2031,Hyundai,Santro Xing,,2007,Manual,Petrol,"77,000 km",3rd,"1,75,000",karnataka
2032,Maruti Suzuki,Swift,,2008,Automatic,Petrol,60 km,2nd,"1,45,000",karnataka
2033,BMW,3 Series,,2010,Automatic,Diesel,"83,000 km",2nd,"11,50,000",karnataka
2034,Renault,KWID,,2019,Manual,Petrol,"32,500 km",1st,"3,75,000",karnataka
2035,Maruti Suzuki,Wagon R,,2002,Manual,Petrol,"80,000 km",4+,"95,000",karnataka
2036,Maruti Suzuki,Omni,,2001,Manual,Petrol,"85,000 km",2nd,"1,25,000",karnataka
2037,Honda,City,,2000,Manual,Petrol,"90,000 km",2nd,"1,70,000",karnataka
2038,Hyundai,i10,,2009,Manual,Petrol,"43,000 km",1st,"2,55,000",karnataka
2039,Maruti Suzuki,Swift,,2009,Manual,Diesel,"130,000 km",4th,"2,60,000",karnataka
2040,Skoda,Rapid,,2014,Automatic,Diesel,"62,000 km",2nd,"6,25,000",karnataka
2041,Hyundai,Verna,,2013,Automatic,Petrol,"84,244 km",-,"5,85,000",karnataka
2042,Honda,Amaze,,2019,Manual,Petrol,"20,703 km",-,"6,99,000",karnataka
2043,Audi,Q5,,2016,Automatic,Diesel,"75,000 km",2nd,"27,50,000",karnataka
2044,Mahindra,XUV500,,2012,Manual,Diesel,"95,000 km",2nd,"7,85,000",karnataka
2045,Hyundai,i20,,2012,Manual,Petrol,"56,000 km",-,"3,85,000",karnataka
2046,Hyundai,i10,,2009,Manual,Petrol,"68,000 km",2nd,"2,50,000",karnataka
2047,Honda,Civic,,2010,Manual,Petrol,"69,000 km",1st,"4,90,000",karnataka
2048,Maruti Suzuki,Zen,,1997,Manual,Petrol,"70,000 km",4th,"49,999",karnataka
2049,Tata,Sumo,,1996,Manual,Diesel,"254,000 km",4+,"90,000",karnataka
2050,Other Brands,Others,,2018,Manual,Diesel,"115,000 km",2nd,"8,50,000",karnataka
2051,Maruti Suzuki,Alto,,2008,Manual,Petrol,"80,000 km",3rd,"1,50,000",karnataka
2052,Maruti Suzuki,Wagon R,,2003,Manual,Petrol,"91,810 km",3rd,"65,000",karnataka
2053,Tata,Harrier,,2019,Manual,Diesel,"61,000 km",1st,"16,50,000",karnataka
2054,Toyota,Etios,,2015,Automatic,Diesel,"200,000 km",2nd,"3,75,000",karnataka
