,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2262,Chevrolet,Beat,,2013,Manual,Diesel,"85,895 km",3rd,"1,38,000",kerala
2263,Maruti Suzuki,Stingray,,2015,Manual,Petrol,"74,500 km",2nd,"3,30,000",kerala
2264,Toyota,Corolla,,2009,Manual,Petrol,"74,000 km",2nd,"3,11,000",kerala
2265,Honda,Jazz,,2018,Manual,Petrol,"20,000 km",1st,"7,00,000",kerala
2266,Maruti Suzuki,800,,2001,Manual,Petrol,"97,500 km",2nd,"47,000",kerala
2267,Mitsubishi,Lancer,,2005,Manual,Diesel,1 km,1st,"1,25,000",kerala
2268,Maruti Suzuki,800,,2001,Manual,Petrol,"67,000 km",2nd,"46,000",kerala
2269,Other Brands,Others,,2021,Manual,CNG & Hybrids,0 km,2nd,"6,00,000",kerala
2270,Volkswagen,Polo,,2018,Manual,Petrol,"18,678 km",2nd,"6,50,000",kerala
2271,Mahindra,Scorpio,,2008,Manual,Diesel,"185,000 km",1st,"3,50,000",kerala
2272,Ford,Figo,,2020,Manual,Diesel,"12,000 km",1st,"7,25,000",kerala
2273,Maruti Suzuki,Zen,,1998,Manual,Petrol,"54,000 km",3rd,"52,000",kerala
2274,Mahindra,Jeep,,2004,Manual,Diesel,"110,000 km",2nd,"2,99,999",kerala
2275,Maruti Suzuki,Alto 800,,2017,Manual,Petrol,"9,500 km",2nd,"2,35,000",kerala
2276,Renault,KWID,,2016,Manual,Petrol,"56,324 km",2nd,"2,75,000",kerala
2277,Hyundai,i10,,2011,Manual,Petrol,82 km,2nd,"2,80,000",kerala
2278,Maruti Suzuki,Wagon R,,2003,Manual,Petrol,"10,000 km",2nd,"1,05,000",kerala
2279,Maruti Suzuki,Alto,,2006,Manual,Petrol,"73,000 km",1st,"85,000",kerala
2280,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"116,320 km",2nd,"4,75,000",kerala
2281,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"16,500 km",1st,"8,25,000",kerala
2282,Maruti Suzuki,Alto 800,,2018,Manual,Petrol,"38,650 km",1st,"3,15,000",kerala
2283,Hyundai,Santro Xing,,2010,Manual,Petrol,"76,656 km",3rd,"1,99,000",kerala
2284,Maruti Suzuki,Wagon R,,2004,Manual,Petrol,"74,600 km",3rd,"1,00,000",kerala
2285,Mahindra,Scorpio,,2007,Manual,Diesel,"144,000 km",2nd,"2,40,000",kerala
2286,Chevrolet,Aveo,,2006,Automatic,Petrol,"88,000 km",1st,"1,10,000",kerala
2287,Volkswagen,Ameo,,2017,Automatic,Diesel,"45,000 km",1st,"7,50,000",kerala
2288,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,0 km,-,"1,50,000",kerala
2289,Maruti Suzuki,Ignis,,2019,Automatic,Petrol,"17,000 km",1st,"6,00,000",kerala
2290,Ford,Ecosport,,2014,Manual,Diesel,"90,000 km",1st,"5,10,000",kerala
2291,Audi,A6,,2016,Automatic,Diesel,"55,555 km",-,"25,000",kerala
2292,Toyota,Fortuner,,2011,Manual,Diesel,"250,000 km",2nd,"11,50,000",kerala
2293,Toyota,Fortuner,,2012,Automatic,Diesel,"65,000 km",2nd,"16,50,000",kerala
2294,Maruti Suzuki,Zen,,1997,Manual,Petrol,"92,545 km",3rd,"43,000",kerala
2295,Maruti Suzuki,Swift,,2015,Manual,Petrol,"92,000 km",1st,"4,90,000",kerala
2296,Maruti Suzuki,Zen,,2002,Automatic,Petrol,"59,639 km",2nd,"68,500",kerala
2297,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"79,000 km",2nd,"2,20,000",kerala
2298,Maruti Suzuki,800,,2003,Manual,Petrol,0 km,2nd,"80,000",kerala
2299,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"38,000 km",2nd,"8,25,000",kerala
2300,Kia,Seltos,,2019,Manual,Petrol,"20,000 km",1st,"13,75,000",kerala
2301,Maruti Suzuki,Swift Dzire,,2015,Manual,Petrol,"29,000 km",2nd,"4,80,000",kerala
2302,Honda,BR-V,,2018,Manual,Diesel,"72,500 km",1st,"5,75,000",kerala
2303,Maruti Suzuki,Alto,,2006,Manual,Petrol,"86,000 km",1st,"1,05,000",kerala
2304,Hyundai,Grand i10,,2008,Manual,Petrol,"79,000 km",-,"1,72,000",kerala
2305,Maruti Suzuki,Estilo,,2007,Manual,Petrol,"71,651 km",2nd,"1,30,000",kerala
2306,Mercedes-Benz,E-Class,,2013,-,-,"50,000 km",2nd,"25,00,000",kerala
2307,-,-,,-,-,-,-,-,-,kerala
2308,Ashok Leyland,Others,,2018,-,-,"5,555 km",-,"20,00,000",kerala
2309,Maruti Suzuki,Swift,,2014,Manual,Diesel,"83,000 km",1st,"4,50,000",kerala
2310,Maruti Suzuki,Zen,,1998,Manual,Petrol,0 km,4+,"62,000",kerala
2311,Hyundai,EON,,2012,Manual,Petrol,"62,347 km",3rd,"1,85,000",kerala
2312,Mahindra,Scorpio,,2005,Manual,Diesel,"181,000 km",3rd,"1,50,000",kerala
2313,Tata,Indica,,2008,Manual,Diesel,"102,000 km",2nd,"60,000",kerala
2314,Mahindra,Jeep,,1996,Manual,Diesel,"34,000 km",3rd,"2,65,000",kerala
2315,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"35,000 km",2nd,"3,35,000",kerala
2316,Maruti Suzuki,800,,2005,Manual,Petrol,"180,000 km",2nd,"40,000",kerala
2317,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"75,000 km",4th,"1,75,000",kerala
2318,Maruti Suzuki,Zen,,1996,Manual,Petrol,"37,939 km",3rd,"40,000",kerala
2319,Maruti Suzuki,Wagon R,,2009,Manual,LPG,"95,000 km",2nd,"1,70,000",kerala
2320,-,-,,-,-,-,-,-,-,kerala
2321,Renault,Pulse,,2014,Manual,Diesel,"75,000 km",1st,"3,15,000",kerala
2322,Volkswagen,Jetta,,2016,Automatic,Diesel,"89,179 km",3rd,"11,50,000",kerala
2323,Maruti Suzuki,Eeco,,2010,Manual,Petrol,"112,000 km",2nd,"2,10,000",kerala
2324,Tata,Xenon XT,,2014,Manual,Diesel,"62,400 km",2nd,"6,00,000",kerala
2325,Honda,Civic,,2007,Manual,Petrol,85 km,3rd,"1,90,000",kerala
2326,Hyundai,Santro Xing,,2009,Manual,Petrol,"68,000 km",2nd,"1,90,000",kerala
2327,Hyundai,Santro Xing,,2007,Manual,Petrol,"100,000 km",2nd,"1,35,000",kerala
2328,Hyundai,EON,,2015,Manual,Petrol,"28,000 km",2nd,"2,65,000",kerala
2329,Honda,City,,2017,Manual,Diesel,"82,000 km",1st,"8,75,000",kerala
2330,Renault,Duster,,2012,Manual,Diesel,"70,000 km",1st,"6,50,000",kerala
2331,Maruti Suzuki,Swift,,2009,Manual,Petrol,"150,000 km",3rd,"2,20,000",kerala
2332,Honda,Others,,1996,Manual,Petrol,"210,000 km",3rd,"16,500",kerala
2333,Maruti Suzuki,Ciaz,,2014,Manual,Diesel,"119,000 km",2nd,"6,25,000",kerala
2334,Ford,Figo,,2013,Manual,Diesel,"86,032 km",2nd,"2,00,000",kerala
2335,Maruti Suzuki,Zen,,1999,Manual,Petrol,"5,975 km",2nd,"65,000",kerala
2336,Toyota,Innova,,2010,Manual,Diesel,"110,000 km",3rd,"7,50,000",kerala
2337,Hyundai,EON,,2015,Manual,Petrol,"51,000 km",1st,"2,55,000",kerala
2338,Maruti Suzuki,Alto,,2005,Manual,Petrol,"65,000 km",2nd,"1,10,000",kerala
2339,Mahindra,Xylo,,2010,Automatic,Diesel,"98,000 km",2nd,"2,10,000",kerala
2340,Toyota,Glanza,,2020,Manual,Petrol,"8,500 km",1st,"7,50,000",kerala
2341,Volkswagen,Polo,,2015,Automatic,Petrol,"80,000 km",2nd,"5,85,000",kerala
2342,Hyundai,Creta,,2015,Manual,Diesel,"106,000 km",1st,"8,45,000",kerala
2343,Chevrolet,Tavera Neo,,2012,Manual,Diesel,"90,000 km",2nd,"3,90,000",kerala
2344,Toyota,Fortuner,,2011,Manual,Diesel,"75,000 km",1st,"12,00,000",kerala
2345,Maruti Suzuki,Wagon R 1.0,,2013,Manual,Petrol,"54,947 km",2nd,"3,33,000",kerala
2346,Toyota,Etios Liva,,2018,-,Petrol,"37,000 km",1st,"6,75,000",kerala
2347,Maruti Suzuki,Swift,,2016,Manual,Diesel,"50,000 km",1st,"5,85,000",kerala
2348,Volkswagen,Polo,,2014,-,Petrol,"57,000 km",1st,"5,15,000",kerala
2349,Maruti Suzuki,Omni,,2006,Manual,Petrol,"98,000 km",4+,"98,000",kerala
2350,Tata,Indica Vista,,2012,Manual,Diesel,"264,000 km",1st,"1,15,000",kerala
2351,Maruti Suzuki,Ritz,,2011,Manual,Diesel,"122,000 km",3rd,"2,75,000",kerala
2352,Toyota,Fortuner,,2010,Manual,Diesel,"140,000 km",2nd,"10,85,000",kerala
2353,Ambassador,Ambassador,,1999,Manual,Diesel,"79,000 km",3rd,"57,000",kerala
2354,Mahindra,Bolero Pik-Up,,2009,Manual,Diesel,"110,000 km",2nd,"2,20,000",kerala
2355,Toyota,Etios,,2012,Manual,Diesel,"128,000 km",2nd,"2,95,000",kerala
2356,Maruti Suzuki,Zen,,2005,Manual,Petrol,"76,000 km",3rd,"1,15,000",kerala
2357,Maruti Suzuki,Baleno,,2018,Automatic,Petrol,"37,000 km",1st,"7,40,000",kerala
2358,Honda,Brio,,2012,Manual,Petrol,"55,500 km",1st,"3,35,000",kerala
2359,Tata,Others,,2021,Manual,Diesel,"4,000 km",1st,"2,50,000",kerala
2360,Mahindra,Jeep,,1980,Manual,Diesel,"123,000 km",3rd,"2,70,000",kerala
2361,Hyundai,i10,,2011,Manual,Petrol,"48,000 km",1st,"2,47,000",kerala
2362,Toyota,Corolla Altis,,2009,Manual,Petrol,"98,360 km",2nd,"4,35,000",kerala
2363,Hyundai,EON,,2011,Manual,Petrol,"53,347 km",1st,"2,55,000",kerala
2364,Honda,City,,2016,Manual,Petrol,"28,000 km",1st,"6,50,000",kerala
2365,Mahindra,Jeep,,1991,Manual,Diesel,0 km,2nd,"1,40,000",kerala
2366,Maruti Suzuki,Wagon R,,2007,Manual,Petrol,"100,712 km",2nd,"1,65,000",kerala
2367,Tata,Indigo,,2016,Manual,Diesel,"99,000 km",3rd,"1,75,000",kerala
2368,Toyota,Etios,,2011,Manual,Petrol,"83,000 km",2nd,"3,19,000",kerala
2369,Maruti Suzuki,Alto,,2008,Manual,Petrol,"87,100 km",3rd,"1,15,000",kerala
2370,Maruti Suzuki,S Cross,,2015,Manual,Diesel,"110,000 km",1st,"5,85,000",kerala
2371,Tata,Indigo,,2003,Manual,Petrol,"62,000 km",2nd,"42,000",kerala
2372,Volkswagen,Polo,,2017,Manual,Diesel,"75,000 km",2nd,"7,25,000",kerala
2373,Hyundai,i10,,2010,-,-,"55,900 km",1st,"2,85,000",kerala
2374,Isuzu,D-Max V-Cross,,2017,Manual,Diesel,"100,000 km",1st,"13,60,000",kerala
2375,Maruti Suzuki,Ritz,,2013,Manual,Diesel,"83,000 km",2nd,"3,40,000",kerala
2376,Datsun,Redi Go,,2018,Automatic,Petrol,"21,000 km",2nd,"3,15,000",kerala
2377,Maruti Suzuki,Swift,,2019,Manual,Petrol,"18,000 km",1st,"6,25,000",kerala
2378,Mahindra,Verito,,2011,Manual,Diesel,"188,257 km",2nd,"1,50,000",kerala
2379,Nissan,Micra,,2014,Manual,Diesel,"90,000 km",2nd,"3,19,000",kerala
2380,Mahindra,Thar,,2020,Manual,Diesel,"4,000 km",1st,"16,50,000",kerala
2381,Toyota,Innova,,2016,Manual,Diesel,"126,000 km",1st,"12,20,000",kerala
2382,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
2383,Hyundai,EON,,2016,Manual,Petrol,"51,000 km",1st,"2,70,000",kerala
2384,Maruti Suzuki,S-Presso,,2020,Automatic,Petrol,"9,500 km",1st,"5,25,000",kerala
2385,Tata,Tiago,,2018,Manual,Petrol,"7,000 km",1st,"5,00,000",kerala
2386,Tata,Indica Vista,,2010,Manual,Diesel,"112,500 km",2nd,"97,000",kerala
2387,Toyota,Innova,,2015,Manual,Diesel,"140,000 km",2nd,"9,00,000",kerala
2388,Maruti Suzuki,Alto,,2001,Automatic,Petrol,"100,000 km",3rd,"75,000",kerala
2389,Toyota,Etios,,2016,Manual,Petrol,"61,000 km",2nd,"5,95,000",kerala
2390,Maruti Suzuki,Swift Dzire,,2015,Manual,Diesel,"120,000 km",2nd,"37,50,000",kerala
2391,Maruti Suzuki,Swift,,2013,Manual,Diesel,"118,000 km",3rd,"3,75,000",kerala
2392,Tata,Indica,,2005,Manual,Diesel,"200,000 km",2nd,"49,000",kerala
2393,Mahindra,Xylo,,2017,Manual,Diesel,"91,000 km",2nd,"5,20,000",kerala
2394,Maruti Suzuki,Swift,,2011,Manual,Petrol,"70,000 km",2nd,"2,95,000",kerala
2395,Maruti Suzuki,Swift,,2020,Automatic,Petrol,"16,000 km",1st,"7,20,000",kerala
2396,Maruti Suzuki,Wagon R 1.0,,2005,Manual,Petrol,"53,417 km",2nd,"1,10,000",kerala
2397,Volkswagen,Polo,,2018,Manual,Petrol,"23,000 km",1st,"7,00,000",kerala
2398,Hyundai,EON,,2014,Manual,Petrol,"50,000 km",2nd,"2,35,000",kerala
2399,Tata,Sumo Grande,,2010,Manual,Diesel,"950,000 km",1st,"1,85,000",kerala
2400,Volkswagen,Vento,,2014,Manual,Diesel,"47,000 km",2nd,"4,35,000",kerala
2401,Hyundai,EON,,2012,Manual,Petrol,"63,000 km",2nd,"2,10,000",kerala
2402,Hyundai,EON,,2018,Manual,Petrol,"36,324 km",1st,"2,98,000",kerala
2403,Maruti Suzuki,Others,,2013,Manual,Petrol,"90,000 km",2nd,"3,25,000",kerala
2404,Maruti Suzuki,Others,,2018,Manual,Diesel,"400,000 km",1st,"72,00,000",kerala
2405,Maruti Suzuki,A-Star,,2010,Manual,Petrol,"66,500 km",4th,"1,70,000",kerala
2406,Toyota,Corolla Altis,,2014,Manual,Diesel,"159,000 km",2nd,"11,25,000",kerala
2407,Volkswagen,Polo,,2019,Manual,Petrol,"33,000 km",1st,"6,20,000",kerala
2408,Mahindra,XUV500,,2015,Manual,Diesel,"79,300 km",1st,"7,80,000",kerala
2409,Maruti Suzuki,Ritz,,2011,Manual,Petrol,"89,855 km",1st,"2,75,000",kerala
2410,Maruti Suzuki,Zen,,1998,Manual,Petrol,"76,921 km",3rd,"60,000",kerala
2411,Mercedes-Benz,E-Class,,2004,-,-,666 km,4+,"70,000",kerala
2412,Hyundai,Grand i10 Nios,,2020,Manual,Petrol,"12,500 km",1st,"6,50,000",kerala
2413,Hyundai,i10,,2012,Manual,Petrol,"43,000 km",1st,"2,90,000",kerala
2414,Mercedes-Benz,New C-Class,,2012,Automatic,Diesel,"90,000 km",2nd,"13,00,000",kerala
2415,Mahindra,Thar,,2017,Manual,Diesel,"37,000 km",2nd,"8,95,000",kerala
2416,Tata,Others,,2015,Manual,Diesel,"80,000 km",4th,"1,85,000",kerala
2417,Maruti Suzuki,800,,1999,Manual,Petrol,"31,000 km",1st,"38,500",kerala
2418,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"33,000 km",1st,"2,50,000",kerala
2419,Maruti Suzuki,Wagon R,,2008,Manual,Petrol,"65,500 km",2nd,"1,50,000",kerala
2420,Maruti Suzuki,Ertiga,,2014,Manual,Diesel,"155,000 km",1st,"4,75,000",kerala
2421,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
2422,BMW,3 Series,,2008,Automatic,Petrol,"35,000 km",2nd,"5,50,000",kerala
2423,Maruti Suzuki,Alto,,2007,Manual,Petrol,"95,000 km",2nd,"77,500",kerala
2424,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"64,000 km",2nd,"2,20,000",kerala
2425,Tata,Nano,,2014,Manual,Petrol,"22,000 km",2nd,"1,90,000",kerala
2426,Bajaj,Others,,2012,Manual,Diesel,"80,000 km",1st,"92,000",kerala
2427,Mahindra,Others,,2012,Manual,Diesel,"117,000 km",2nd,"1,30,000",kerala
2428,Maruti Suzuki,Swift,,2011,Manual,Diesel,"140,000 km",3rd,"3,40,000",kerala
2429,Mahindra,Others,,2011,Manual,Diesel,"100,000 km",2nd,"5,10,000",kerala
2430,Maruti Suzuki,Ritz,,2009,Manual,Petrol,"44,000 km",1st,"2,95,000",kerala
2431,Toyota,Etios,,2018,Manual,Diesel,"28,600 km",1st,"8,80,000",kerala
2432,Maruti Suzuki,Ertiga,,2018,Manual,Diesel,"44,200 km",1st,"8,39,000",kerala
2433,Maruti Suzuki,Swift,,2015,Manual,Diesel,"78,000 km",2nd,"4,15,000",kerala
2434,Hyundai,Grand i10,,2013,Manual,Petrol,"17,000 km",1st,"3,95,000",kerala
2435,Maruti Suzuki,Wagon R,,2017,Manual,Petrol,"35,000 km",1st,"4,25,000",kerala
2436,BMW,Z4,,2012,Automatic,Petrol,"60,000 km",3rd,"32,00,000",kerala
2437,Fiat,Avventura,,2017,Manual,Diesel,"55,000 km",1st,"5,10,000",kerala
2438,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"24,200 km",1st,"3,00,000",kerala
2439,Maruti Suzuki,Baleno,,2019,Manual,Petrol,"16,000 km",2nd,"7,05,000",kerala
2440,Maruti Suzuki,Wagon R,,2014,Manual,Petrol,"61,000 km",1st,"3,80,000",kerala
2441,Mercedes-Benz,GLE Class,,2017,Automatic,Diesel,"77,000 km",1st,"46,00,000",kerala
2442,Toyota,Fortuner,,2013,Manual,Diesel,2 km,2nd,"13,00,000",kerala
2443,Maruti Suzuki,Wagon R 1.0,,2019,Manual,Petrol,"11,000 km",1st,"5,15,000",kerala
2444,Other Brands,Others,,2014,Manual,Diesel,"50,000 km",1st,"64,000",kerala
2445,Maruti Suzuki,800,,1997,Manual,Petrol,"69,644 km",3rd,"50,000",kerala
2446,Maruti Suzuki,800,,2004,-,-,"181,039 km",4th,"70,000",kerala
2447,Datsun,GO,,2014,Manual,Petrol,"29,622 km",1st,"1,85,000",kerala
2448,Ashok Leyland,Stile,,2018,Manual,Diesel,"33,000 km",2nd,"6,75,000",kerala
2449,Renault,Duster,,2019,Manual,Diesel,"28,000 km",1st,"8,40,000",kerala
2450,Chevrolet,Beat,,2011,Manual,Diesel,"75,000 km",2nd,"1,40,000",kerala
2451,Maruti Suzuki,Swift Dzire Tour,,2014,Manual,Diesel,"246,000 km",1st,"2,45,000",kerala
2452,Maruti Suzuki,800,,2003,Manual,Petrol,1 km,3rd,"65,000",kerala
2453,Ford,Figo,,2016,Manual,Diesel,"29,000 km",1st,"5,10,000",kerala
2454,Mahindra,Bolero Power Plus,,2015,Manual,Diesel,"73,254 km",2nd,"6,77,000",kerala
2455,Maruti Suzuki,Omni,,2000,Manual,Petrol,85 km,4th,"62,000",kerala
2456,Hyundai,Accent,,2006,Manual,Petrol,"91,000 km",1st,"1,00,000",kerala
2457,Mahindra,Scorpio,,2009,Manual,Diesel,"110,000 km",1st,"4,00,000",kerala
2458,Volkswagen,Polo,,2015,Manual,Diesel,"89,468 km",2nd,"6,30,000",kerala
2459,Hyundai,EON,,2015,Manual,Petrol,"51,000 km",1st,"2,55,000",kerala
2460,Toyota,Fortuner,,2019,Automatic,Diesel,"23,000 km",2nd,"37,50,000",kerala
2461,Nissan,Micra,,2016,Manual,Petrol,"47,000 km",1st,"4,00,000",kerala
2462,Ford,Figo,,2010,Manual,Diesel,"86,000 km",3rd,"2,00,000",kerala
2463,Mahindra,Jeep,,2000,Manual,Diesel,"150,000 km",2nd,"1,90,000",kerala
2464,Mahindra,XUV500,,2018,Automatic,Diesel,"81,000 km",1st,"16,50,000",kerala
2465,Force Motors,Others,,2016,Manual,Diesel,"80,000 km",1st,"11,00,000",kerala
2466,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"79,000 km",2nd,"2,20,000",kerala
2467,Maruti Suzuki,800,,2003,Manual,Petrol,0 km,2nd,"80,000",kerala
2468,Ford,Figo,,2010,Manual,Diesel,"118,000 km",3rd,"1,95,000",kerala
2469,Mahindra,Scorpio,,2005,Manual,Diesel,"181,000 km",3rd,"1,50,000",kerala
2470,Hyundai,Santro,,2003,Manual,Petrol,"78,000 km",2nd,"80,000",kerala
2471,Nissan,Micra Active,,2017,Manual,Petrol,"23,500 km",1st,"4,25,000",kerala
2472,Maruti Suzuki,Swift,,2016,-,Diesel,14 km,-,"4,44,444",kerala
2473,Maruti Suzuki,Alto 800,,2016,Manual,Petrol,"42,280 km",1st,"2,70,000",kerala
2474,Honda,City,,2007,-,-,"128,199 km",1st,"2,00,000",kerala
2475,Ford,Figo,,2012,Manual,Diesel,"82,000 km",2nd,"1,83,000",kerala
2476,Hyundai,Elite i20,,2015,Manual,Petrol,"48,000 km",1st,"5,20,000",kerala
2477,Maruti Suzuki,Alto,,2009,Manual,Petrol,"100,000 km",2nd,"1,35,000",kerala
2478,Maruti Suzuki,Wagon R,,2009,Manual,Petrol,"88,000 km",3rd,"1,58,500",kerala
2479,Mahindra,Bolero,,2016,Manual,Diesel,"63,000 km",1st,"6,75,000",kerala
2480,Tata,Vista,,2011,Manual,Diesel,"82,000 km",2nd,"1,28,000",kerala
2481,Mercedes-Benz,A Class,,2014,Automatic,Diesel,"65,000 km",-,"16,00,000",kerala
2482,Maruti Suzuki,XL6,,2020,Manual,Petrol,"8,000 km",1st,"9,95,000",kerala
2483,Hyundai,i20,,2018,Manual,Diesel,"45,000 km",1st,"8,40,000",kerala
2484,Maruti Suzuki,Swift,,2012,Manual,Diesel,"99,000 km",1st,"3,90,000",kerala
2485,Toyota,Fortuner,,2011,Manual,Diesel,"250,000 km",2nd,"11,50,000",kerala
2486,Fiat,Punto,,2010,Manual,Diesel,1 km,2nd,"2,00,000",kerala
2487,Tata,Indica V2,,2001,Manual,Diesel,"68,000 km",2nd,"45,000",kerala
2488,Chevrolet,Tavera,,2005,Manual,Diesel,"120,000 km",1st,"1,60,000",kerala
2489,Maruti Suzuki,Alto,,2012,Manual,Petrol,"73,450 km",2nd,"1,68,000",kerala
2490,Maruti Suzuki,Alto,,2011,Manual,Petrol,"90,000 km",2nd,"1,66,000",kerala
2491,Honda,Jazz,,2019,Manual,Petrol,"7,000 km",1st,"5,60,000",kerala
2492,Maruti Suzuki,Alto,,2011,Manual,Petrol,"30,000 km",1st,"2,00,000",kerala
2493,Maruti Suzuki,Alto,,2008,Manual,Petrol,"102,000 km",1st,"1,00,000",kerala
2494,Hyundai,Santro Xing,,2008,Manual,Petrol,"96,727 km",4+,"1,15,000",kerala
2495,Chevrolet,Spark,,2010,Manual,Petrol,"48,412 km",1st,"75,000",kerala
2496,Maruti Suzuki,Wagon R,,2005,Manual,Petrol,"70,000 km",2nd,"1,55,000",kerala
2497,Maruti Suzuki,Alto 800,,2014,Manual,Petrol,"61,000 km",2nd,"2,10,000",kerala
2498,Maruti Suzuki,Baleno,,2003,Manual,Petrol,"128,000 km",3rd,"1,10,000",kerala
2499,Maruti Suzuki,Swift,,2016,Manual,Diesel,"59,000 km",1st,"5,50,000",kerala
2500,Toyota,Etios,,2018,Manual,Diesel,"27,000 km",1st,"8,90,000",kerala
2501,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"96,500 km",1st,"6,85,000",kerala
2502,Renault,Duster,,2012,Manual,Diesel,"130,000 km",2nd,"4,25,000",kerala
2503,Ambassador,Ambassador,,2007,Manual,Diesel,"138,000 km",2nd,"70,000",kerala
2504,Maruti Suzuki,Alto,,2003,Manual,Petrol,"92,000 km",3rd,"69,000",kerala
2505,Volkswagen,Polo,,2013,Manual,Diesel,"78,000 km",-,"3,50,000",kerala
2506,Maruti Suzuki,Swift,,2015,Manual,Diesel,"196,000 km",1st,"4,25,000",kerala
2507,Tata,Others,,2013,Manual,Diesel,"113,000 km",2nd,"1,30,000",kerala
2508,Maruti Suzuki,800,,2011,Manual,Petrol,"48,000 km",2nd,"1,30,000",kerala
2509,Maruti Suzuki,800,,1991,Manual,Petrol,"58,675 km",2nd,"46,000",kerala
2510,Volkswagen,Polo,,2017,Manual,Petrol,"90,000 km",1st,"6,90,000",kerala
2511,Tata,Others,,2015,Manual,Diesel,"105,000 km",1st,"3,30,000",kerala
2512,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"101,000 km",-,"3,60,000",kerala
2513,Hyundai,Santro,,2019,Manual,Petrol,"12,000 km",1st,"4,35,000",kerala
2514,Hyundai,EON,,2014,Manual,Petrol,"90,000 km",2nd,"2,10,000",kerala
2515,Tata,Nano,,2012,Manual,Petrol,"103,000 km",2nd,"66,000",kerala
2516,Hyundai,Grand I 10,,2015,-,-,"72,468 km",2nd,"3,70,000",kerala
2517,BMW,3 Series,,2016,Automatic,Diesel,"54,699 km",1st,"30,50,000",kerala
2518,Maruti Suzuki,Estilo,,2011,Manual,Petrol,"72,000 km",2nd,"1,95,000",kerala
2519,Maruti Suzuki,Alto K10,,2011,Manual,Petrol,"55,000 km",3rd,"2,00,000",kerala
2520,Renault,Duster,,2016,Automatic,Diesel,"79,000 km",2nd,"7,75,000",kerala
2521,Chevrolet,Beat,,2013,Manual,Diesel,"85,895 km",3rd,"1,38,000",kerala
2522,Volkswagen,Polo,,2018,Manual,Petrol,"74,000 km",1st,"6,25,000",kerala
2523,Datsun,GO,,2014,Manual,Petrol,"69,000 km",2nd,"2,25,000",kerala
2524,Nissan,Terrano,,2014,-,Diesel,"82,000 km",2nd,"5,70,000",kerala
2525,Maruti Suzuki,Alto,,2003,Manual,Petrol,"58,000 km",2nd,"96,000",kerala
2526,Toyota,Innova,,2013,Manual,Diesel,"130,000 km",2nd,"7,45,000",kerala
2527,Chevrolet,Beat,,2010,Manual,Petrol,"110,000 km",3rd,"1,15,000",kerala
2528,Maruti Suzuki,Baleno,,2020,Manual,Petrol,"7,000 km",1st,"7,00,000",kerala
2529,Volkswagen,Vento,,2010,Manual,Diesel,"126,000 km",4th,"3,20,000",kerala
2530,Mahindra,Jeep,,1980,Manual,Diesel,"10,000 km",4+,"1,00,000",kerala
2531,Ford,Ecosport,,2020,Manual,Diesel,"6,200 km",1st,"10,75,000",kerala
2532,Fiat,Linea,,2010,Manual,Diesel,"110,000 km",3rd,"2,25,000",kerala
2533,Renault,Duster,,2020,-,-,"12,700 km",-,"12,25,000",kerala
2534,Maruti Suzuki,800,,1996,Manual,Petrol,77 km,3rd,"45,000",kerala
2535,Tata,Xenon XT,,2014,Manual,Diesel,"62,400 km",2nd,"6,00,000",kerala
2536,Maruti Suzuki,Alto K10,,2013,Manual,Petrol,"72,000 km",3rd,"2,30,000",kerala
2537,Maruti Suzuki,Swift Dzire,,2012,Manual,Diesel,"87,000 km",1st,"4,30,000",kerala
2538,Hyundai,Santro Xing,,2009,Manual,Petrol,"80,000 km",2nd,"1,65,000",kerala
2539,Maruti Suzuki,Alto,,2007,Manual,Petrol,"108,000 km",3rd,"1,05,000",kerala
2540,Tata,Harrier,,2019,Manual,Diesel,"8,600 km",1st,"16,75,000",kerala
2541,Maruti Suzuki,Swift,,2016,Manual,Petrol,"55,225 km",1st,"5,45,000",kerala
2542,Maruti Suzuki,Eeco,,2011,Manual,Petrol,"75,000 km",2nd,"1,98,000",kerala
2543,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"120,000 km",2nd,"4,00,000",kerala
2544,Mahindra,Xylo,,2010,Manual,Diesel,"120,000 km",2nd,"2,35,000",kerala
2545,Maruti Suzuki,800,,2015,Manual,Petrol,555 km,4th,"15,000",kerala
2546,Maruti Suzuki,Zen Estilo,,2013,Manual,Petrol,"92,345 km",2nd,"2,25,000",kerala
