,Brand,Model,Variant,Year_of_Manufacturing,Transmission Type,Fuel Type,Kilometers Driven,No of Owners,Price,Location
2018,Honda,Brio,,2012,Manual,Petrol,"59,000 km",1st,"3,25,000",Delhi
2019,Jaguar,XJ,,2011,Automatic,Petrol,"33,900 km",2nd,"22,90,000",Delhi
2020,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"26,000 km",1st,"6,40,000",Delhi
2021,-,-,,-,-,-,-,-,-,Delhi
2022,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"18,000 km",1st,"15,000",Delhi
2023,Maruti Suzuki,Ritz,,2015,Manual,Diesel,"85,865 km",1st,"3,55,000",Delhi
2024,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"60,000 km",1st,"7,25,000",Delhi
2025,Audi,Q3,,2014,Automatic,Diesel,"51,000 km",1st,"15,25,000",Delhi
2026,Hyundai,i20,,2013,Manual,CNG & Hybrids,"63,000 km",2nd,"3,40,000",Delhi
2027,Maruti Suzuki,Wagon R,,2017,Automatic,Petrol,"38,000 km",1st,"4,24,000",Delhi
2028,Hyundai,Grand i10,,2018,Automatic,Petrol,"36,000 km",1st,"6,35,000",Delhi
2029,Hyundai,Creta,,2018,Manual,Petrol,"31,000 km",2nd,"8,60,000",Delhi
2030,Audi,Q3,,2014,Automatic,Diesel,"70,000 km",1st,"14,95,000",Delhi
2031,Hyundai,Venue,,2020,Automatic,Petrol,"9,000 km",1st,"11,75,000",Delhi
2032,Volkswagen,Polo,,2012,Manual,Diesel,"68,585 km",2nd,"2,15,000",Delhi
2033,Toyota,Fortuner,,2015,Manual,Diesel,"82,000 km",1st,"14,00,000",Delhi
2034,Audi,A4,,2013,Automatic,Diesel,"56,000 km",1st,"13,50,000",Delhi
2035,Mahindra,Thar,,2017,Manual,Diesel,"65,000 km",2nd,"7,25,000",Delhi
2036,Maruti Suzuki,Eeco,,2017,Manual,Petrol,"40,000 km",1st,"3,25,000",Delhi
2037,Maruti Suzuki,Wagon R 1.0,,2012,Manual,Petrol,"67,000 km",1st,"1,85,000",Delhi
2038,Maruti Suzuki,Ciaz,,2018,Automatic,Petrol,"34,000 km",1st,"9,10,000",Delhi
2039,Maruti Suzuki,Ertiga,,2017,Manual,Diesel,"62,000 km",1st,"7,00,000",Delhi
2040,Honda,Civic,,2007,Manual,Petrol,"57,458 km",1st,"1,80,000",Delhi
2041,Volkswagen,Polo,,2014,Manual,Petrol,"20,000 km",1st,"4,00,000",Delhi
2042,Kia,Seltos,,2019,Manual,Petrol,"9,600 km",1st,"16,49,000",Delhi
2043,Mahindra,Scorpio,,2011,Manual,Diesel,"100,000 km",1st,"4,50,000",Delhi
2044,Hyundai,Accent,,2008,Manual,CNG & Hybrids,"67,000 km",2nd,"1,10,000",Delhi
2045,Maruti Suzuki,Swift,,2010,Manual,CNG & Hybrids,"73,000 km",2nd,"2,15,000",Delhi
2046,Maruti Suzuki,Wagon R,,2020,Manual,Petrol,"1,724 km",1st,"5,66,666",Delhi
2047,Maruti Suzuki,Wagon R 1.0,,2010,Manual,Petrol,"65,000 km",1st,"1,65,000",Delhi
2048,Honda,Jazz,,2015,Manual,Diesel,"45,000 km",1st,"4,25,000",Delhi
2049,Hyundai,i10,,2008,Manual,Petrol,"90,000 km",2nd,"1,10,000",Delhi
2050,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"60,000 km",1st,"2,90,000",Delhi
2051,Maruti Suzuki,Swift Dzire,,2013,Manual,Diesel,"57,000 km",1st,"3,40,000",Delhi
2052,Maruti Suzuki,Ertiga,,2012,Manual,CNG & Hybrids,"65,000 km",2nd,"4,45,000",Delhi
2053,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"58,000 km",1st,"5,99,000",Delhi
2054,Hyundai,Accent,,2010,Manual,CNG & Hybrids,"65,000 km",2nd,"1,75,000",Delhi
2055,-,-,,-,-,-,-,-,-,Delhi
2056,Nissan,Sunny,,2012,Manual,Diesel,"57,000 km",2nd,"2,25,000",Delhi
2057,Maruti Suzuki,Swift,,2015,Manual,CNG & Hybrids,"45,000 km",1st,"4,25,000",Delhi
2058,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",2nd,"27,50,000",Delhi
2059,Honda,City,,2015,Manual,Diesel,"55,000 km",1st,"5,40,000",Delhi
2060,Honda,City,,2020,Manual,Petrol,"7,000 km",1st,"9,95,000",Delhi
2061,BMW,X3,,2018,Automatic,Diesel,"19,500 km",1st,"48,50,000",Delhi
2062,Maruti Suzuki,Vitara Brezza,,2020,Automatic,Petrol,"24,000 km",1st,"9,95,000",Delhi
2063,Audi,A8 L,,2012,Automatic,Diesel,"27,300 km",1st,"31,00,000",Delhi
2064,Ford,Endeavour,,2016,Automatic,Diesel,"52,000 km",2nd,"22,50,000",Delhi
2065,Renault,KWID,,2018,Manual,Petrol,"58,000 km",1st,"3,85,000",Delhi
2066,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"78,000 km",2nd,"31,51,000",Delhi
2067,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"96,000 km",1st,"4,25,000",Delhi
2068,Mahindra,XUV500,,2016,Automatic,Diesel,"48,000 km",2nd,"9,50,000",Delhi
2069,Toyota,Etios Liva,,2016,Manual,Petrol,"64,000 km",1st,"4,25,000",Delhi
2070,Honda,City,,2018,Manual,Petrol,"13,000 km",1st,"9,50,000",Delhi
2071,Honda,Jazz,,2017,Manual,Petrol,"70,000 km",1st,"5,75,000",Delhi
2072,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"52,000 km",1st,"6,00,000",Delhi
2073,Skoda,Superb,,2012,Manual,Petrol,"62,000 km",1st,"4,90,000",Delhi
2074,Toyota,Fortuner,,2014,Manual,Diesel,"59,820 km",1st,"16,50,000",Delhi
2075,Maruti Suzuki,Swift,,2011,Manual,Petrol,"57,000 km",1st,"3,10,000",Delhi
2076,Honda,Amaze,,2013,Manual,Diesel,"52,000 km",2nd,"3,25,000",Delhi
2077,Hyundai,Grand i10,,2018,Manual,CNG & Hybrids,"45,000 km",1st,"5,25,000",Delhi
2078,Maruti Suzuki,Swift,,2012,Manual,CNG & Hybrids,"87,000 km",1st,"3,20,000",Delhi
2079,Maruti Suzuki,Swift,,2017,Manual,Petrol,"52,000 km",1st,"4,65,000",Delhi
2080,Renault,Koleos,,2012,Automatic,Diesel,"74,000 km",2nd,"4,99,000",Delhi
2081,Hyundai,Grand i10,,2017,Manual,Petrol,"48,000 km",1st,"4,75,000",Delhi
2082,Toyota,Fortuner,,2013,Automatic,Diesel,"75,000 km",1st,"13,99,000",Delhi
2083,Audi,A3,,2016,Automatic,Diesel,"50,000 km",1st,"16,00,000",Delhi
2084,-,-,,-,-,-,-,-,-,Delhi
2085,Toyota,Fortuner,,2017,Automatic,Diesel,"80,000 km",1st,"25,50,000",Delhi
2086,Honda,Accord,,2011,Automatic,Petrol,"80,000 km",2nd,"5,20,000",Delhi
2087,Hyundai,Grand i10,,2015,Automatic,Petrol,"45,000 km",1st,"4,74,999",Delhi
2088,Maruti Suzuki,Ertiga,,2018,Manual,Diesel,"47,000 km",1st,"7,85,000",Delhi
2089,Maruti Suzuki,Swift,,2010,-,Petrol,"53,000 km",-,"2,00,000",Delhi
2090,Audi,Q3,,2012,Automatic,Diesel,"65,000 km",2nd,"12,45,000",Delhi
2091,Audi,A8 L,,2012,Automatic,Diesel,"27,500 km",1st,"31,00,000",Delhi
2092,Mercedes-Benz,GLC Class,,2016,Automatic,Petrol,"55,000 km",2nd,"34,50,000",Delhi
2093,Maruti Suzuki,Vitara Brezza,,2016,Manual,Diesel,"65,000 km",1st,"6,50,000",Delhi
2094,Maruti Suzuki,Celerio,,2014,Automatic,Petrol,"54,000 km",1st,"3,10,000",Delhi
2095,Maruti Suzuki,Alto,,2012,Manual,Petrol,"41,000 km",1st,"1,85,000",Delhi
2096,Maruti Suzuki,Ciaz,,2017,Manual,Diesel,"49,000 km",1st,"6,75,000",Delhi
2097,Hyundai,Santro Xing,,2009,-,Petrol,"57,000 km",-,"1,30,000",Delhi
2098,Hyundai,Elite i20,,2019,Manual,Petrol,"24,000 km",1st,"6,70,000",Delhi
2099,Maruti Suzuki,Wagon R 1.0,,2015,Manual,Petrol,"50,000 km",1st,"3,00,000",Delhi
2100,Audi,A6,,2011,Automatic,Petrol,"60,000 km",2nd,"10,90,000",Delhi
2101,Audi,Q8,,2021,Automatic,Petrol,"1,300 km",-,"1,25,00,000",Delhi
2102,Volvo,V40 Cross Country,,2018,Automatic,Diesel,"38,000 km",1st,"22,50,000",Delhi
2103,Honda,City,,2008,Automatic,Petrol,"88,000 km",1st,"2,70,000",Delhi
2104,Toyota,Corolla Altis,,2009,-,Petrol,"58,000 km",-,"3,00,000",Delhi
2105,Hyundai,Santro Xing,,2012,Manual,CNG & Hybrids,"90,000 km",3rd,"2,70,000",Delhi
2106,Toyota,Corolla Altis,,2015,Manual,Petrol,"65,000 km",1st,"8,50,000",Delhi
2107,Mahindra,Bolero,,2018,Manual,Diesel,"32,000 km",1st,"6,50,000",Delhi
2108,Maruti Suzuki,Swift Dzire,,2016,Manual,CNG & Hybrids,"65,000 km",1st,"4,50,000",Delhi
2109,Mahindra,XUV500,,2018,Automatic,Diesel,"60,000 km",1st,"14,50,000",Delhi
2110,Hyundai,i20,,2014,Manual,Petrol,"62,000 km",2nd,"3,75,000",Delhi
2111,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"46,000 km",1st,"7,25,000",Delhi
2112,Maruti Suzuki,Wagon R 1.0,,2012,-,CNG & Hybrids,"57,000 km",-,"2,35,000",Delhi
2113,Maruti Suzuki,Vitara Brezza,,2017,Manual,Diesel,"29,653 km",1st,"6,99,990",Delhi
2114,Hyundai,Creta,,2019,Automatic,Petrol,"30,000 km",1st,"13,95,000",Delhi
2115,Volkswagen,Polo,,2014,Manual,Diesel,"85,000 km",2nd,"3,99,000",Delhi
2116,Hyundai,Creta,,2018,Manual,Diesel,"40,000 km",1st,"12,40,000",Delhi
2117,Honda,City,,2014,Manual,Diesel,"55,656 km",1st,"4,70,000",Delhi
2118,Maruti Suzuki,Swift,,2011,Manual,CNG & Hybrids,"65,000 km",1st,"2,65,000",Delhi
2119,Hyundai,i10,,2010,Manual,CNG & Hybrids,"107,870 km",1st,"1,60,000",Delhi
2120,Honda,City,,2012,Manual,Petrol,"55,000 km",2nd,"3,35,000",Delhi
2121,Maruti Suzuki,Celerio,,2018,Automatic,Petrol,"49,340 km",1st,"4,46,700",Delhi
2122,Mercedes-Benz,New C-Class,,2019,Automatic,Petrol,"4,000 km",1st,"72,00,000",Delhi
2123,Mahindra,Scorpio,,2011,Manual,Diesel,"55,689 km",1st,"4,25,000",Delhi
2124,Hyundai,i20,,2010,Manual,Petrol,"71,000 km",1st,"2,50,000",Delhi
2125,Tata,Nano GenX,,2016,Manual,CNG & Hybrids,"74,000 km",1st,"1,25,000",Delhi
2126,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"58,788 km",1st,"2,00,000",Delhi
2127,Maruti Suzuki,Ertiga,,2012,Manual,Diesel,"55,565 km",1st,"4,10,000",Delhi
2128,Hyundai,Grand i10,,2017,Manual,CNG & Hybrids,"43,000 km",1st,"4,90,000",Delhi
2129,Mercedes-Benz,Others,,2012,Automatic,Diesel,"49,000 km",2nd,"9,00,000",Delhi
2130,Hyundai,Verna,,2010,Manual,Petrol,"62,000 km",1st,"2,25,000",Delhi
2131,Skoda,Superb,,2013,Manual,Petrol,"98,000 km",1st,"5,45,000",Delhi
2132,Ford,Ecosport,,2018,Automatic,Petrol,"22,000 km",1st,"8,75,000",Delhi
2133,Maruti Suzuki,Swift,,2007,Manual,CNG & Hybrids,"10,000 km",2nd,"95,000",Delhi
2134,Volkswagen,Vento,,2017,Automatic,Petrol,"29,000 km",1st,"8,25,000",Delhi
2135,Maruti Suzuki,Swift Dzire,,2017,Manual,Petrol,"27,000 km",1st,"7,25,000",Delhi
2136,Mahindra,Quanto,,2013,Manual,Diesel,"68,000 km",1st,"3,25,000",Delhi
2137,Honda,Civic,,2008,Manual,CNG & Hybrids,"68,000 km",2nd,"2,25,000",Delhi
2138,Ford,Ecosport,,2013,Manual,Diesel,"64,000 km",1st,"4,75,000",Delhi
2139,Mahindra,XUV500,,2018,Automatic,Diesel,"65,000 km",2nd,"14,85,000",Delhi
2140,-,-,,-,-,-,-,-,-,Delhi
2141,Audi,Q3,,2018,Automatic,Diesel,"27,000 km",1st,"28,00,000",Delhi
2142,Ford,Ecosport,,2014,Manual,Diesel,"100,000 km",1st,"4,25,000",Delhi
2143,Hyundai,Grand i10,,2014,Manual,Diesel,"48,323 km",1st,"3,10,000",Delhi
2144,Renault,Duster,,2015,Manual,Diesel,"65,000 km",1st,"5,15,000",Delhi
2145,Honda,City,,2015,Manual,Petrol,"72,000 km",1st,"6,75,000",Delhi
2146,Jeep,Compass,,2018,Manual,Diesel,"45,000 km",1st,"17,00,000",Delhi
2147,Mercedes-Benz,New C-Class,,2013,-,Diesel,"34,000 km",1st,"13,76,000",Delhi
2148,Hyundai,Verna,,2018,Automatic,Diesel,"41,000 km",1st,"11,90,000",Delhi
2149,Mercedes-Benz,GL-Class,,2014,Automatic,Diesel,"92,000 km",1st,"30,95,000",Delhi
2150,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"36,000 km",2nd,"3,55,000",Delhi
2151,Hyundai,Elite i20,,2020,Manual,Petrol,"3,800 km",1st,"7,89,999",Delhi
2152,Maruti Suzuki,Wagon R,,2009,Manual,CNG & Hybrids,"90,000 km",3rd,"1,10,000",Delhi
2153,-,-,,-,-,-,-,-,-,Delhi
2154,-,-,,-,-,-,-,-,-,Delhi
2155,Chevrolet,Beat,,2010,Automatic,Petrol,"43,000 km",2nd,"1,19,000",Delhi
2156,Honda,Amaze,,2016,Manual,CNG & Hybrids,"60,000 km",2nd,"3,90,000",Delhi
2157,Volkswagen,Vento,,2011,Manual,Diesel,"55,000 km",1st,"3,00,000",Delhi
2158,Maruti Suzuki,Alto 800,,2015,Manual,CNG & Hybrids,"63,000 km",2nd,"2,10,000",Delhi
2159,Volkswagen,Vento,,2011,Manual,Petrol,"62,000 km",1st,"2,90,000",Delhi
2160,Ford,Ecosport,,2016,Manual,Diesel,"80,303 km",1st,"5,00,500",Delhi
2161,Renault,KWID,,2018,Manual,Petrol,"42,000 km",1st,"2,95,000",Delhi
2162,-,-,,-,-,-,-,-,-,Delhi
2163,Maruti Suzuki,Swift,,2017,Manual,Diesel,56 km,1st,"5,45,000",Delhi
2164,Toyota,Etios,,2014,Manual,Diesel,"88,000 km",1st,"4,25,000",Delhi
2165,Maruti Suzuki,Swift Dzire,,2018,Automatic,Diesel,"65,000 km",1st,"7,40,000",Delhi
2166,Maruti Suzuki,Eeco,,2015,Manual,Petrol,"55,000 km",1st,"2,30,000",Delhi
2167,Maruti Suzuki,Baleno,,2015,Manual,Petrol,"62,000 km",1st,"5,25,000",Delhi
2168,Volkswagen,Polo,,2012,Manual,Petrol,"70,000 km",2nd,"2,75,000",Delhi
2169,Skoda,Rapid,,2012,Manual,Petrol,"59,000 km",1st,"3,25,000",Delhi
2170,Toyota,Etios,,2011,Manual,Petrol,"68,000 km",2nd,"2,60,000",Delhi
2171,Kia,Carnival,,2020,Automatic,Diesel,"19,000 km",1st,"31,80,000",Delhi
2172,Hyundai,i10,,2009,Manual,Petrol,"68,000 km",2nd,"1,65,000",Delhi
2173,Maruti Suzuki,Eeco,,2017,Manual,CNG & Hybrids,"53,000 km",1st,"3,15,000",Delhi
2174,Honda,Brio,,2017,Manual,Petrol,"3,000 km",1st,"4,70,000",Delhi
2175,Maruti Suzuki,Ritz,,2014,Manual,Petrol,"81,000 km",2nd,"2,90,000",Delhi
2176,Hyundai,Venue,,2021,Manual,Petrol,"1,100 km",1st,"8,15,000",Delhi
2177,-,-,,-,-,-,-,-,-,Delhi
2178,Honda,City,,2020,Automatic,Petrol,"5,600 km",1st,"12,50,000",Delhi
2179,Ford,Ecosport,,2019,Automatic,Petrol,"12,000 km",1st,"10,45,000",Delhi
2180,Toyota,Etios,,2011,Manual,Petrol,"62,000 km",2nd,"2,69,999",Delhi
2181,Volkswagen,Polo,,2013,Manual,Diesel,"57,000 km",1st,"3,00,000",Delhi
2182,Mahindra,XUV500,,2013,Manual,Diesel,"83,000 km",1st,"6,00,000",Delhi
2183,Maruti Suzuki,Baleno,,2020,Manual,Petrol,"1,600 km",1st,"8,05,000",Delhi
2184,Datsun,RediGO,,2019,Manual,Petrol,"4,000 km",1st,"3,25,000",Delhi
2185,Hyundai,Elantra,,2014,Automatic,Petrol,"51,000 km",1st,"7,20,000",Delhi
2186,Audi,Q7,,2011,Automatic,Diesel,"82,000 km",1st,"14,90,000",Delhi
2187,Renault,Duster,,2013,Manual,Diesel,"74,588 km",1st,"3,25,000",Delhi
2188,Skoda,Superb,,2013,Automatic,Diesel,"76,600 km",2nd,"4,51,000",Delhi
2189,Hyundai,Verna,,2017,Automatic,Diesel,"69,800 km",1st,"10,50,000",Delhi
2190,Maruti Suzuki,Celerio,,2016,Automatic,Petrol,"20,000 km",1st,"4,00,000",Delhi
2191,-,-,,-,-,-,-,-,-,Delhi
2192,Toyota,Corolla Altis,,2011,Automatic,Petrol,"649,636 km",1st,"4,74,000",Delhi
2193,Hyundai,Verna,,2013,Manual,Diesel,"65,000 km",2nd,"4,15,000",Delhi
2194,Renault,Duster,,2013,Manual,Diesel,"74,000 km",1st,"3,95,000",Delhi
2195,MG,Hector,,2019,Automatic,Petrol,"25,000 km",1st,"17,45,000",Delhi
2196,Hyundai,EON,,2013,Manual,Petrol,"40,000 km",1st,"2,05,000",Delhi
2197,Mahindra,Thar,,2021,Manual,Diesel,"2,000 km",1st,"17,85,000",Delhi
2198,Maruti Suzuki,Alto 800,,2013,Manual,CNG & Hybrids,"75,000 km",1st,"2,25,000",Delhi
2199,Maruti Suzuki,Swift,,2011,Manual,Petrol,"52,000 km",1st,"3,20,000",Delhi
2200,Mahindra,Scorpio,,2018,Manual,Diesel,"45,000 km",1st,"15,50,000",Delhi
2201,Hyundai,Elite i20,,2019,Manual,Petrol,"22,307 km",1st,"7,22,222",Delhi
2202,Hyundai,i20,,2012,Manual,Petrol,"55,000 km",1st,"3,25,000",Delhi
2203,Hyundai,i10,,2011,Manual,Petrol,"59,898 km",1st,"2,25,000",Delhi
2204,Maruti Suzuki,Swift,,2011,Manual,CNG & Hybrids,"64,000 km",1st,"2,65,000",Delhi
2205,Honda,Amaze,,2014,Manual,Petrol,"65,000 km",1st,"4,00,000",Delhi
2206,Maruti Suzuki,Swift Dzire,,2009,Manual,Petrol,"61,000 km",2nd,"2,00,000",Delhi
2207,Maruti Suzuki,Wagon R 1.0,,2016,Manual,CNG & Hybrids,"55,800 km",1st,"2,95,000",Delhi
2208,Audi,A4,,2016,-,Petrol,"53,000 km",1st,"18,25,000",Delhi
2209,Ford,Figo,,2014,Manual,Diesel,"71,000 km",3rd,"1,65,000",Delhi
2210,Maruti Suzuki,Wagon R 1.0,,2012,Manual,CNG & Hybrids,"72,000 km",2nd,"2,50,000",Delhi
2211,Honda,City,,2013,Manual,CNG & Hybrids,"72,000 km",1st,"4,95,000",Delhi
2212,Ford,Ecosport,,2013,Manual,Petrol,"55,000 km",1st,"5,25,000",Delhi
2213,Ford,Figo,,2010,Manual,Petrol,"70,000 km",3rd,"1,65,000",Delhi
2214,Maruti Suzuki,Celerio X,,2019,Automatic,Petrol,"9,000 km",2nd,"4,65,000",Delhi
2215,BMW,3 Series,,2017,Automatic,Diesel,"47,000 km",1st,"26,00,000",Delhi
2216,Renault,Duster,,2019,Automatic,Petrol,"19,000 km",1st,"8,95,000",Delhi
2217,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"40,000 km",1st,"5,95,000",Delhi
2218,-,-,,-,-,-,-,-,-,Delhi
2219,Hyundai,Santro Xing,,2012,-,Petrol,"42,000 km",-,"1,85,000",Delhi
2220,Mahindra,Scorpio,,2017,Manual,Diesel,"60,000 km",1st,"6,75,000",Delhi
2221,Mahindra,Scorpio,,2017,Manual,Diesel,"45,000 km",1st,"9,99,995",Delhi
2222,Toyota,Land Cruiser Prado,,2011,Automatic,Diesel,"110,000 km",1st,"29,50,000",Delhi
2223,Mercedes-Benz,New C-Class,,2008,Automatic,Petrol,"50,000 km",1st,"5,50,000",Delhi
2224,Land Rover,Range Rover Sport,,2011,Automatic,Petrol,"88,000 km",1st,"31,51,000",Delhi
2225,Hyundai,Grand i10,,2016,Manual,Petrol,"54,000 km",1st,"4,75,000",Delhi
2226,Honda,City,,2017,Automatic,Petrol,"35,000 km",1st,"10,25,000",Delhi
2227,Jaguar,XE,,2018,Automatic,Diesel,"50,000 km",1st,"29,50,000",Delhi
2228,Volkswagen,Polo GTI,,2015,Automatic,Petrol,"49,000 km",1st,"5,50,000",Delhi
2229,Porsche,Cayenne,,2013,Automatic,Petrol,"71,000 km",1st,"27,50,000",Delhi
2230,-,-,,-,-,-,-,-,-,Delhi
2231,Maruti Suzuki,Swift Dzire,,2016,Manual,Petrol,"58,000 km",1st,"4,50,000",Delhi
2232,Mercedes-Benz,E-Class,,2015,Automatic,Diesel,"55,000 km",2nd,"21,60,000",Delhi
2233,Volkswagen,Polo,,2012,Manual,Diesel,"56,000 km",2nd,"2,40,000",Delhi
2234,Honda,Jazz,,2016,Automatic,Petrol,"81,000 km",1st,"5,50,000",Delhi
2235,Land Rover,Range Rover Evoque,,2013,Automatic,Diesel,"54,000 km",2nd,"22,90,000",Delhi
2236,Toyota,Etios,,2018,Manual,Petrol,"19,010 km",1st,"4,85,000",Delhi
2237,Hyundai,EON,,2017,Manual,Petrol,"32,000 km",1st,"3,25,000",Delhi
2238,Toyota,Innova Crysta,,2017,Automatic,Diesel,"51,626 km",1st,"13,49,000",Delhi
2239,Honda,City,,2014,Manual,Diesel,"49,000 km",1st,"4,85,000",Delhi
2240,Toyota,Corolla Altis,,2019,Automatic,Petrol,"35,000 km",1st,"12,70,000",Delhi
2241,Maruti Suzuki,Baleno,,2018,Manual,Petrol,"67,565 km",-,"6,40,000",Delhi
2242,Maruti Suzuki,Wagon R 1.0,,2017,Manual,CNG & Hybrids,"68,512 km",1st,"4,15,000",Delhi
2243,Land Rover,Range Rover Evoque,,2018,Automatic,Petrol,"11,000 km",1st,"47,25,000",Delhi
2244,Audi,A8 L,,2012,Automatic,Diesel,"27,600 km",1st,"31,00,000",Delhi
2245,Ford,Figo,,2015,Manual,Diesel,"75,000 km",1st,"3,95,000",Delhi
2246,Maruti Suzuki,Wagon R 1.0,,2015,Manual,CNG & Hybrids,"50,000 km",2nd,"3,00,000",Delhi
2247,Maruti Suzuki,Swift Dzire,,2010,Manual,Petrol,"74,000 km",1st,"2,45,000",Delhi
2248,Hyundai,Elantra,,2014,Automatic,Petrol,"51,000 km",1st,"7,25,000",Delhi
2249,Ford,Ecosport,,2014,Manual,Diesel,"57,000 km",1st,"5,20,000",Delhi
2250,Tata,Nexon,,2018,Automatic,Petrol,"24,000 km",1st,"8,45,000",Delhi
2251,Hyundai,i10,,2010,Manual,CNG & Hybrids,"70,000 km",4th,"1,60,000",Delhi
2252,Hyundai,i20,,2014,Manual,Petrol,"68,000 km",-,"3,95,000",Delhi
2253,Skoda,Fabia,,2012,Manual,Petrol,"66,000 km",-,"2,45,000",Delhi
2254,Maruti Suzuki,Eeco,,2010,Manual,CNG & Hybrids,"30,000 km",1st,"1,65,000",Delhi
2255,Maruti Suzuki,Alto,,2008,Manual,Petrol,"93,000 km",2nd,"1,05,000",Delhi
2256,Mahindra,Thar,,2018,Manual,Diesel,"7,200 km",1st,"9,75,000",Delhi
2257,Ford,Ecosport,,2019,Manual,Petrol,"18,500 km",1st,"9,01,000",Delhi
2258,Mahindra,Bolero,,2016,Manual,Diesel,"48,280 km",1st,"6,30,000",Delhi
2259,Maruti Suzuki,Eeco,,2018,Manual,CNG & Hybrids,"40,000 km",1st,"3,50,000",Delhi
2260,-,-,,-,-,-,-,-,-,Delhi
2261,Maruti Suzuki,Swift Dzire,,2019,Automatic,Petrol,"1,900 km",1st,"7,75,000",Delhi
2262,-,-,,-,-,-,-,-,-,Delhi
2263,Hyundai,Santro Xing,,2013,Manual,Petrol,"69,000 km",1st,"2,65,000",Delhi
2264,BMW,7 Series,,2011,Automatic,Diesel,"21,000 km",1st,"17,50,000",Delhi
2265,Volkswagen,Vento,,2017,Automatic,Petrol,"29,000 km",1st,"8,25,000",Delhi
2266,Audi,A4,,2015,Automatic,Diesel,"42,000 km",1st,"16,50,000",Delhi
2267,Maruti Suzuki,Swift Dzire,,2014,Manual,Diesel,"55,262 km",1st,"3,40,000",Delhi
2268,Mahindra,Scorpio,,2018,Manual,Diesel,"38,000 km",1st,"14,75,000",Delhi
2269,Maruti Suzuki,Alto,,2012,Manual,Petrol,"65,000 km",1st,"1,40,000",Delhi
2270,Chevrolet,Cruze,,2012,Manual,Diesel,"37,000 km",2nd,"3,60,000",Delhi
2271,Maruti Suzuki,Ciaz,,2016,Manual,Diesel,"670,000 km",2nd,"5,25,000",Delhi
2272,Land Rover,Range Rover,,2013,Automatic,Diesel,"55,000 km",2nd,"90,00,000",Delhi
2273,Mini,Cooper 3 DOOR,,2020,Automatic,Diesel,"1,600 km",1st,"34,25,000",Delhi
2274,Toyota,Innova,,2012,Manual,Diesel,"130,000 km",2nd,"4,25,000",Delhi
2275,Honda,City,,2015,Manual,Petrol,"55,000 km",1st,"5,90,000",Delhi
2276,Honda,City,,2011,Automatic,Petrol,"46,000 km",1st,"3,90,000",Delhi
2277,Kia,Carnival,,2020,Automatic,Diesel,"9,000 km",1st,"33,00,000",Delhi
2278,Mahindra,Scorpio,,2018,Manual,Diesel,"54,000 km",1st,"9,65,000",Delhi
2279,Maruti Suzuki,Swift,,2018,Manual,Petrol,"22,000 km",-,"4,95,000",Delhi
2280,Maruti Suzuki,Swift Dzire,,2012,Manual,Petrol,"67,000 km",1st,"3,35,000",Delhi
2281,Hyundai,i10,,2009,Manual,Petrol,"25,000 km",1st,"1,75,000",Delhi
2282,Nissan,Others,,2011,Manual,CNG & Hybrids,"72,300 km",1st,"1,95,000",Delhi
2283,Maruti Suzuki,Swift Dzire,,2010,Manual,Petrol,"55,000 km",1st,"2,25,000",Delhi
2284,Hyundai,EON,,2014,Manual,Petrol,"60,000 km",1st,"2,35,000",Delhi
2285,Maruti Suzuki,Swift Dzire,,2011,Manual,Petrol,"53,000 km",2nd,"2,45,000",Delhi
2286,Renault,Duster,,2016,Manual,Diesel,"57,000 km",1st,"6,15,000",Delhi
2287,Hyundai,Xcent,,2017,Manual,Diesel,"47,000 km",1st,"4,50,000",Delhi
2288,Hyundai,Santro Xing,,2013,Manual,CNG & Hybrids,"82,000 km",2nd,"2,45,000",Delhi
2289,Maruti Suzuki,Ciaz,,2016,Manual,Petrol,"45,000 km",1st,"6,65,000",Delhi
2290,Maruti Suzuki,Baleno,,2016,Manual,Petrol,"42,000 km",1st,"5,25,000",Delhi
2291,Maruti Suzuki,Ertiga,,2013,Manual,Diesel,"74,000 km",1st,"4,50,000",Delhi
2292,Maruti Suzuki,Swift,,2013,Manual,Diesel,"66,000 km",1st,"3,40,000",Delhi
2293,Hyundai,Creta,,2016,-,Diesel,"65,000 km",1st,"8,50,000",Delhi
2294,Land Rover,Range Rover Evoque,,2016,Automatic,Diesel,"65,000 km",2nd,"32,00,000",Delhi
2295,Volvo,XC 90,,2017,Automatic,Diesel,"70,000 km",1st,"41,85,000",Delhi
2296,Honda,City,,2010,Manual,Petrol,"81,300 km",1st,"2,85,000",Delhi
2297,BMW,5 Series,,2012,Automatic,Diesel,"75,000 km",2nd,"10,49,999",Delhi
